Orthogroup	caenorhabditis_elegans.PRJNA13758	nxOscDolc1.1	nxOscOnir1.2	nxOscSper1.1	nxOscSpeu1.1	nxOscTipu1.1	Total
OG0000678	3	2	3	1	2	2	13
OG0000679	13	0	0	0	0	0	13
OG0000680	4	2	2	1	2	2	13
OG0000681	3	2	1	1	5	1	13
OG0000682	2	2	2	2	3	2	13
OG0000683	13	0	0	0	0	0	13
OG0000684	2	3	2	2	2	2	13
OG0000685	4	3	1	1	2	2	13
OG0000686	13	0	0	0	0	0	13
OG0000687	1	3	2	2	3	2	13
OG0000688	5	2	1	1	1	3	13
OG0000689	10	1	1	0	1	0	13
OG0000690	3	1	2	1	4	2	13
OG0000691	4	2	3	1	1	2	13
OG0000692	2	3	2	1	3	2	13
OG0000693	6	0	1	3	0	3	13
OG0000694	13	0	0	0	0	0	13
OG0000695	8	1	1	1	1	1	13
OG0000696	1	3	2	1	1	5	13
OG0000697	1	10	0	1	0	1	13
OG0000698	13	0	0	0	0	0	13
OG0000699	1	2	3	2	2	3	13
OG0000700	13	0	0	0	0	0	13
OG0000701	1	1	1	2	5	3	13
OG0000702	12	0	0	0	1	0	13
OG0000703	7	2	1	1	1	1	13
OG0000704	2	2	2	2	2	3	13
OG0000705	3	2	2	2	2	2	13
OG0000706	1	2	2	2	4	2	13
OG0000707	2	4	3	0	3	1	13
OG0000708	1	2	3	1	3	3	13
OG0000709	2	2	1	2	3	3	13
OG0000710	13	0	0	0	0	0	13
OG0000711	2	2	3	2	2	2	13
OG0000712	1	3	3	1	3	2	13
OG0000713	3	3	2	2	1	2	13
OG0000714	1	6	2	1	1	2	13
OG0000715	3	2	2	2	2	2	13
OG0000716	1	4	2	2	2	2	13
OG0000717	4	2	1	2	2	2	13
OG0000718	1	2	3	2	1	4	13
OG0000719	1	3	3	2	2	2	13
OG0000720	2	2	3	2	2	2	13
OG0000721	1	2	2	1	4	3	13
OG0000722	1	3	3	1	2	3	13
OG0000723	2	2	3	2	3	1	13
OG0000724	1	2	4	1	2	3	13
OG0000725	2	2	2	3	2	2	13
OG0000726	1	3	2	2	2	3	13
OG0000727	1	2	5	1	2	2	13
OG0000728	2	2	4	2	1	2	13
OG0000729	1	2	2	2	4	2	13
OG0000730	2	2	2	2	2	3	13
OG0000731	1	3	2	2	3	2	13
OG0000732	1	2	3	2	2	3	13
OG0000733	1	2	2	1	5	2	13
OG0000734	3	2	2	1	3	2	13
OG0000735	1	2	2	2	2	4	13
OG0000736	1	4	3	2	1	2	13
OG0000737	1	4	1	1	4	2	13
OG0000738	2	3	2	2	2	2	13
OG0000739	1	7	2	1	1	1	13
OG0000740	0	6	1	3	2	1	13
OG0000741	0	4	2	2	3	2	13
OG0000742	0	3	2	0	6	2	13
OG0000743	0	3	3	2	3	2	13
OG0000744	0	5	1	2	2	3	13
OG0000745	0	1	4	1	2	5	13
OG0000746	0	3	4	1	3	2	13
OG0000747	0	2	4	2	1	4	13
OG0000748	0	3	4	1	2	3	13
OG0000749	0	4	3	0	4	2	13
OG0000750	0	6	1	0	0	6	13
OG0000751	0	2	2	3	2	4	13
OG0000752	0	6	2	2	2	1	13
OG0000753	0	6	1	1	3	2	13
OG0000754	0	8	1	0	3	1	13
OG0000755	0	2	3	1	7	0	13
OG0000756	0	1	10	0	1	1	13
OG0000757	0	6	2	0	3	2	13
OG0000758	0	2	2	2	5	2	13
OG0000759	0	1	4	0	7	1	13
OG0000760	0	1	1	1	10	0	13
OG0000761	0	1	0	8	4	0	13
OG0000762	0	2	1	4	2	4	13
OG0000763	0	2	4	1	2	4	13
OG0000764	0	0	13	0	0	0	13
OG0000765	0	0	0	13	0	0	13
OG0000766	0	0	0	13	0	0	13
OG0000767	0	0	0	0	13	0	13
OG0000768	0	0	0	0	13	0	13
OG0000769	0	0	0	0	13	0	13
OG0000770	0	0	0	0	0	13	13
OG0000771	2	2	2	2	2	2	12
OG0000772	12	0	0	0	0	0	12
OG0000773	1	3	1	2	3	2	12
OG0000774	2	2	1	2	2	3	12
OG0000775	2	2	2	2	2	2	12
OG0000776	2	2	2	2	2	2	12
OG0000777	2	2	2	2	2	2	12
OG0000778	1	2	2	1	4	2	12
OG0000779	3	2	2	2	1	2	12
OG0000780	2	2	2	2	2	2	12
OG0000781	3	2	2	2	1	2	12
OG0000782	1	2	2	2	3	2	12
OG0000783	2	2	2	2	2	2	12
OG0000784	2	2	2	2	2	2	12
OG0000785	2	2	2	1	2	3	12
OG0000786	2	2	2	2	2	2	12
OG0000787	1	2	3	2	2	2	12
OG0000788	3	2	2	1	2	2	12
OG0000789	1	2	2	2	3	2	12
OG0000790	1	2	2	2	3	2	12
OG0000791	3	3	1	1	2	2	12
OG0000792	2	2	2	2	2	2	12
OG0000793	2	2	2	2	2	2	12
OG0000794	1	2	3	2	2	2	12
OG0000795	1	1	3	2	2	3	12
OG0000796	2	2	2	2	1	3	12
OG0000797	2	2	2	2	2	2	12
OG0000798	1	2	2	2	3	2	12
OG0000799	12	0	0	0	0	0	12
OG0000800	1	3	2	2	3	1	12
OG0000801	1	2	2	2	3	2	12
OG0000802	1	2	2	2	3	2	12
OG0000803	4	3	2	1	1	1	12
OG0000804	2	0	2	2	3	3	12
OG0000805	2	1	2	3	2	2	12
OG0000806	2	2	2	2	2	2	12
OG0000807	1	1	5	1	2	2	12
OG0000808	1	4	1	2	3	1	12
OG0000809	2	1	2	4	2	1	12
OG0000810	2	3	1	4	1	1	12
OG0000811	2	2	2	2	2	2	12
OG0000812	1	5	2	1	1	2	12
OG0000813	1	5	2	1	2	1	12
OG0000814	2	1	1	2	2	4	12
OG0000815	2	2	2	2	2	2	12
OG0000816	1	2	2	3	2	2	12
OG0000817	6	2	1	1	2	0	12
OG0000818	5	1	2	1	2	1	12
OG0000819	12	0	0	0	0	0	12
OG0000820	2	1	2	2	3	2	12
OG0000821	3	2	2	1	2	2	12
OG0000822	1	1	3	3	1	3	12
OG0000823	2	2	2	2	2	2	12
OG0000824	2	2	2	2	2	2	12
OG0000825	1	3	2	1	2	3	12
OG0000826	2	2	2	2	2	2	12
OG0000827	2	2	2	2	2	2	12
OG0000828	12	0	0	0	0	0	12
OG0000829	12	0	0	0	0	0	12
OG0000830	2	2	2	2	2	2	12
OG0000831	2	2	2	2	2	2	12
OG0000832	1	2	2	2	3	2	12
OG0000833	1	2	2	2	2	3	12
OG0000834	5	2	1	1	2	1	12
OG0000835	2	2	2	2	2	2	12
OG0000836	2	2	2	1	3	2	12
OG0000837	2	1	3	2	1	3	12
OG0000838	4	2	2	1	2	1	12
OG0000839	1	1	2	2	3	3	12
OG0000840	3	2	1	2	3	1	12
OG0000841	1	3	2	2	2	2	12
OG0000842	2	6	1	1	1	1	12
OG0000843	2	2	2	2	2	2	12
OG0000844	3	2	2	2	1	2	12
OG0000845	2	2	4	0	3	1	12
OG0000846	2	2	2	2	2	2	12
OG0000847	1	7	2	0	1	1	12
OG0000848	2	2	2	2	2	2	12
OG0000849	4	2	1	2	2	1	12
OG0000850	1	2	4	1	0	4	12
OG0000851	12	0	0	0	0	0	12
OG0000852	1	4	1	2	1	3	12
OG0000853	1	1	0	8	1	1	12
OG0000854	1	1	3	2	2	3	12
OG0000855	12	0	0	0	0	0	12
OG0000856	2	2	2	2	2	2	12
OG0000857	1	2	2	2	2	3	12
OG0000858	4	1	2	2	1	2	12
OG0000859	2	3	2	1	2	2	12
OG0000860	7	1	1	1	1	1	12
OG0000861	5	2	2	1	1	1	12
OG0000862	1	3	2	2	2	2	12
OG0000863	1	3	2	2	2	2	12
OG0000864	2	2	2	2	2	2	12
OG0000865	1	2	2	3	2	2	12
OG0000866	7	1	1	1	1	1	12
OG0000867	2	2	2	2	2	2	12
OG0000868	2	2	2	2	2	2	12
OG0000869	2	1	3	1	2	3	12
OG0000870	2	2	2	2	2	2	12
OG0000871	3	2	2	1	2	2	12
OG0000872	2	2	2	2	3	1	12
OG0000873	2	5	1	1	2	1	12
OG0000874	3	1	3	1	1	3	12
OG0000875	2	2	2	2	2	2	12
OG0000876	1	2	2	1	3	3	12
OG0000877	1	3	2	2	2	2	12
OG0000878	2	2	2	2	2	2	12
OG0000879	1	1	1	7	1	1	12
OG0000880	2	1	1	1	6	1	12
OG0000881	1	1	3	1	4	2	12
OG0000882	1	3	2	2	2	2	12
OG0000883	1	3	2	2	2	2	12
OG0000884	6	2	1	1	1	1	12
OG0000885	1	1	0	9	1	0	12
OG0000886	2	3	2	2	1	2	12
OG0000887	2	1	6	0	1	2	12
OG0000888	1	3	3	2	2	1	12
OG0000889	1	2	2	2	2	3	12
OG0000890	1	1	1	1	6	2	12
OG0000891	1	2	2	3	3	1	12
OG0000892	5	3	1	1	1	1	12
OG0000893	1	1	3	2	3	2	12
OG0000894	1	2	2	2	3	2	12
OG0000895	1	2	2	3	2	2	12
OG0000896	2	1	3	1	1	4	12
OG0000897	1	2	2	2	3	2	12
OG0000898	1	2	4	2	1	2	12
OG0000899	1	3	2	2	1	3	12
OG0000900	2	2	2	2	2	2	12
OG0000901	1	2	2	1	4	2	12
OG0000902	2	1	3	2	2	2	12
OG0000903	1	2	2	2	3	2	12
OG0000904	0	8	2	1	0	1	12
OG0000905	0	2	2	4	3	1	12
OG0000906	0	2	4	1	2	3	12
OG0000907	0	6	2	0	2	2	12
OG0000908	0	12	0	0	0	0	12
OG0000909	0	1	1	0	9	1	12
OG0000910	0	8	1	1	0	2	12
OG0000911	0	5	2	1	2	2	12
OG0000912	0	2	0	9	1	0	12
OG0000913	0	12	0	0	0	0	12
OG0000914	0	8	1	1	2	0	12
OG0000915	0	8	1	2	1	0	12
OG0000916	0	2	6	0	1	3	12
OG0000917	0	5	1	3	3	0	12
OG0000918	0	12	0	0	0	0	12
OG0000919	0	3	4	0	3	2	12
OG0000920	0	3	4	1	2	2	12
OG0000921	0	3	2	2	3	2	12
OG0000922	0	2	2	4	2	2	12
OG0000923	0	2	4	2	2	2	12
OG0000924	0	11	0	1	0	0	12
OG0000925	0	4	2	0	0	6	12
OG0000926	0	1	2	0	1	8	12
OG0000927	0	2	2	2	2	4	12
OG0000928	0	3	1	3	4	1	12
OG0000929	0	4	2	2	3	1	12
OG0000930	0	2	4	0	4	2	12
OG0000931	0	11	1	0	0	0	12
OG0000932	0	1	2	4	3	2	12
OG0000933	0	1	5	1	4	1	12
OG0000934	0	2	0	3	6	1	12
OG0000935	0	2	2	0	6	2	12
OG0000936	0	1	8	1	0	2	12
OG0000937	0	1	2	1	7	1	12
OG0000938	0	0	12	0	0	0	12
OG0000939	0	0	12	0	0	0	12
OG0000940	0	0	5	0	1	6	12
OG0000941	0	0	7	0	0	5	12
OG0000942	0	0	1	0	9	2	12
OG0000943	0	0	0	12	0	0	12
OG0000944	0	0	0	1	1	10	12
OG0000945	0	0	0	0	12	0	12
OG0000946	0	0	0	0	12	0	12
OG0000947	0	0	0	0	12	0	12
OG0000948	0	0	0	0	12	0	12
OG0000949	0	0	0	0	12	0	12
OG0000950	2	1	2	1	1	4	11
OG0000951	1	2	2	2	2	2	11
OG0000952	1	2	2	2	2	2	11
OG0000953	1	1	2	2	3	2	11
OG0000954	2	1	2	2	2	2	11
OG0000955	11	0	0	0	0	0	11
OG0000956	1	2	2	2	2	2	11
OG0000957	1	3	2	2	2	1	11
OG0000958	1	2	2	2	2	2	11
OG0000959	6	1	1	1	1	1	11
OG0000960	1	2	2	2	2	2	11
OG0000961	2	1	2	2	2	2	11
OG0000962	2	3	2	1	1	2	11
OG0000963	1	4	1	1	3	1	11
OG0000964	2	2	2	2	2	1	11
OG0000965	1	2	2	2	2	2	11
OG0000966	1	2	2	2	2	2	11
OG0000967	2	1	2	2	2	2	11
OG0000968	4	1	1	1	3	1	11
OG0000969	2	2	2	2	1	2	11
OG0000970	2	3	1	1	3	1	11
OG0000971	1	1	3	3	0	3	11
OG0000972	1	2	1	2	3	2	11
OG0000973	2	2	2	3	2	0	11
OG0000974	2	1	2	2	2	2	11
OG0000975	2	2	2	2	1	2	11
OG0000976	1	1	2	2	1	4	11
OG0000977	1	2	1	3	2	2	11
OG0000978	1	2	2	2	2	2	11
OG0000979	2	2	2	1	1	3	11
OG0000980	1	8	0	1	1	0	11
OG0000981	4	2	1	1	2	1	11
OG0000982	1	2	2	2	2	2	11
OG0000983	1	1	3	3	1	2	11
OG0000984	1	2	3	1	2	2	11
OG0000985	1	2	2	2	2	2	11
OG0000986	2	2	2	1	2	2	11
OG0000987	2	2	1	2	2	2	11
OG0000988	2	1	2	2	1	3	11
OG0000989	1	2	2	2	2	2	11
OG0000990	2	2	2	2	1	2	11
OG0000991	1	2	2	2	2	2	11
OG0000992	1	3	1	2	2	2	11
OG0000993	1	2	2	3	2	1	11
OG0000994	2	2	2	2	2	1	11
OG0000995	1	2	2	2	2	2	11
OG0000996	1	2	3	1	2	2	11
OG0000997	1	2	2	3	2	1	11
OG0000998	1	2	2	1	2	3	11
OG0000999	3	2	2	0	2	2	11
OG0001000	1	1	2	2	3	2	11
OG0001001	11	0	0	0	0	0	11
OG0001002	2	1	2	1	3	2	11
OG0001003	2	2	2	2	2	1	11
OG0001004	1	2	2	2	2	2	11
OG0001005	3	2	1	1	3	1	11
OG0001006	1	2	2	2	2	2	11
OG0001007	11	0	0	0	0	0	11
OG0001008	3	1	2	1	2	2	11
OG0001009	1	3	4	0	1	2	11
OG0001010	1	1	3	1	2	3	11
OG0001011	1	2	2	2	2	2	11
OG0001012	1	4	2	1	1	2	11
OG0001013	1	2	2	2	2	2	11
OG0001014	2	1	1	2	3	2	11
OG0001015	3	2	2	2	1	1	11
OG0001016	4	1	2	1	1	2	11
OG0001017	11	0	0	0	0	0	11
OG0001018	1	2	2	1	1	4	11
OG0001019	11	0	0	0	0	0	11
OG0001020	2	2	2	1	2	2	11
OG0001021	3	1	2	2	2	1	11
OG0001022	1	2	2	2	2	2	11
OG0001023	1	2	2	1	3	2	11
OG0001024	1	2	2	2	2	2	11
OG0001025	2	2	3	1	2	1	11
OG0001026	1	2	3	1	2	2	11
OG0001027	1	2	1	2	2	3	11
OG0001028	2	2	3	1	2	1	11
OG0001029	2	1	2	2	2	2	11
OG0001030	3	2	2	1	2	1	11
OG0001031	6	1	1	1	1	1	11
OG0001032	1	2	2	2	2	2	11
OG0001033	1	3	3	1	1	2	11
OG0001034	11	0	0	0	0	0	11
OG0001035	11	0	0	0	0	0	11
OG0001036	1	1	3	1	2	3	11
OG0001037	2	2	2	2	1	2	11
OG0001038	1	2	2	2	2	2	11
OG0001039	1	2	2	2	2	2	11
OG0001040	1	2	1	2	2	3	11
OG0001041	5	1	2	1	1	1	11
OG0001042	11	0	0	0	0	0	11
OG0001043	11	0	0	0	0	0	11
OG0001044	2	1	2	2	2	2	11
OG0001045	2	2	2	1	2	2	11
OG0001046	1	2	2	2	2	2	11
OG0001047	1	2	2	2	2	2	11
OG0001048	2	2	2	2	1	2	11
OG0001049	2	2	3	0	1	3	11
OG0001050	1	2	2	2	2	2	11
OG0001051	2	4	1	2	1	1	11
OG0001052	2	3	1	1	3	1	11
OG0001053	11	0	0	0	0	0	11
OG0001054	1	1	2	3	2	2	11
OG0001055	1	1	2	2	3	2	11
OG0001056	1	2	3	2	2	1	11
OG0001057	2	1	2	2	2	2	11
OG0001058	11	0	0	0	0	0	11
OG0001059	2	2	2	2	2	1	11
OG0001060	1	2	2	2	2	2	11
OG0001061	2	2	2	1	2	2	11
OG0001062	2	2	2	1	2	2	11
OG0001063	2	1	1	5	1	1	11
OG0001064	2	1	2	2	2	2	11
OG0001065	2	1	2	2	2	2	11
OG0001066	1	2	1	2	2	3	11
OG0001067	1	4	2	1	2	1	11
OG0001068	2	1	2	1	3	2	11
OG0001069	5	2	3	0	0	1	11
OG0001070	1	2	3	1	2	2	11
OG0001071	1	2	3	2	1	2	11
OG0001072	2	2	2	1	2	2	11
OG0001073	2	2	1	2	2	2	11
OG0001074	1	1	3	2	2	2	11
OG0001075	2	2	2	2	2	1	11
OG0001076	2	4	2	1	1	1	11
OG0001077	2	3	1	1	2	2	11
OG0001078	1	2	1	3	3	1	11
OG0001079	1	2	2	2	2	2	11
OG0001080	2	2	2	2	1	2	11
OG0001081	1	1	1	1	6	1	11
OG0001082	1	2	2	2	2	2	11
OG0001083	1	1	2	1	4	2	11
OG0001084	3	2	2	1	2	1	11
OG0001085	1	2	2	2	2	2	11
OG0001086	1	1	6	1	1	1	11
OG0001087	2	2	2	2	2	1	11
OG0001088	2	2	2	2	1	2	11
OG0001089	2	2	2	2	1	2	11
OG0001090	1	2	3	1	2	2	11
OG0001091	11	0	0	0	0	0	11
OG0001092	1	2	2	2	2	2	11
OG0001093	3	2	1	2	2	1	11
OG0001094	1	2	2	2	2	2	11
OG0001095	1	3	4	1	1	1	11
OG0001096	1	1	5	1	1	2	11
OG0001097	1	2	2	2	2	2	11
OG0001098	2	1	2	2	2	2	11
OG0001099	2	1	2	2	2	2	11
OG0001100	1	2	2	2	2	2	11
OG0001101	11	0	0	0	0	0	11
OG0001102	2	2	3	1	2	1	11
OG0001103	2	1	1	1	1	5	11
OG0001104	1	2	2	2	2	2	11
OG0001105	1	2	2	2	2	2	11
OG0001106	2	2	2	2	1	2	11
OG0001107	2	2	3	1	2	1	11
OG0001108	1	2	2	2	2	2	11
OG0001109	1	2	2	2	2	2	11
OG0001110	1	1	2	2	4	1	11
OG0001111	1	2	2	2	2	2	11
OG0001112	1	1	3	0	1	5	11
OG0001113	1	2	2	2	1	3	11
OG0001114	1	2	2	2	2	2	11
OG0001115	2	1	2	1	3	2	11
OG0001116	1	2	2	2	2	2	11
OG0001117	2	3	1	2	1	2	11
OG0001118	1	2	2	2	2	2	11
OG0001119	1	1	3	1	2	3	11
OG0001120	1	2	2	2	2	2	11
OG0001121	1	2	0	8	0	0	11
OG0001122	2	2	1	2	2	2	11
OG0001123	2	2	3	1	1	2	11
OG0001124	1	2	2	2	2	2	11
OG0001125	1	2	1	2	2	3	11
OG0001126	1	2	2	2	2	2	11
OG0001127	1	3	2	2	2	1	11
OG0001128	1	2	2	2	2	2	11
OG0001129	1	2	2	2	2	2	11
OG0001130	1	2	1	3	3	1	11
OG0001131	2	2	2	1	2	2	11
OG0001132	1	2	2	2	2	2	11
OG0001133	2	4	1	1	2	1	11
OG0001134	2	1	2	2	2	2	11
OG0001135	1	2	2	2	2	2	11
OG0001136	2	2	2	2	1	2	11
OG0001137	2	2	2	2	2	1	11
OG0001138	1	3	1	3	2	1	11
OG0001139	1	2	2	2	2	2	11
OG0001140	1	1	2	2	3	2	11
OG0001141	1	3	2	1	1	3	11
OG0001142	1	2	2	2	2	2	11
OG0001143	1	2	2	2	2	2	11
OG0001144	2	2	2	2	2	1	11
OG0001145	1	3	2	1	2	2	11
OG0001146	1	2	4	1	2	1	11
OG0001147	1	4	2	1	1	2	11
OG0001148	0	3	2	1	3	2	11
OG0001149	0	2	3	1	2	3	11
OG0001150	0	1	0	1	9	0	11
OG0001151	0	1	2	3	3	2	11
OG0001152	0	8	0	2	1	0	11
OG0001153	0	2	0	2	3	4	11
OG0001154	0	11	0	0	0	0	11
OG0001155	0	3	2	2	2	2	11
OG0001156	0	2	2	2	2	3	11
OG0001157	0	2	2	3	2	2	11
OG0001158	0	3	3	2	2	1	11
OG0001159	0	4	4	0	1	2	11
OG0001160	0	2	2	4	1	2	11
OG0001161	0	9	0	0	2	0	11
OG0001162	0	3	2	2	2	2	11
OG0001163	0	3	2	2	2	2	11
OG0001164	0	4	3	1	3	0	11
OG0001165	0	7	1	1	1	1	11
OG0001166	0	3	2	2	3	1	11
OG0001167	0	1	1	1	5	3	11
OG0001168	0	1	3	2	3	2	11
OG0001169	0	2	0	3	6	0	11
OG0001170	0	2	0	0	9	0	11
OG0001171	0	1	2	3	3	2	11
OG0001172	0	11	0	0	0	0	11
OG0001173	0	2	1	0	7	1	11
OG0001174	0	1	3	1	3	3	11
OG0001175	0	5	1	2	1	2	11
OG0001176	0	1	3	1	3	3	11
OG0001177	0	1	1	0	8	1	11
OG0001178	0	2	2	3	2	2	11
OG0001179	0	2	1	2	3	3	11
OG0001180	0	2	3	1	2	3	11
OG0001181	0	2	2	2	3	2	11
OG0001182	0	1	3	0	4	3	11
OG0001183	0	2	3	1	2	3	11
OG0001184	0	2	1	3	5	0	11
OG0001185	0	1	0	9	0	1	11
OG0001186	0	11	0	0	0	0	11
OG0001187	0	1	3	1	3	3	11
OG0001188	0	1	3	1	2	4	11
OG0001189	0	1	5	1	1	3	11
OG0001190	0	1	3	2	2	3	11
OG0001191	0	1	7	1	1	1	11
OG0001192	0	0	11	0	0	0	11
OG0001193	0	0	6	1	0	4	11
OG0001194	0	0	6	0	1	4	11
OG0001195	0	0	0	11	0	0	11
OG0001196	0	0	0	11	0	0	11
OG0001197	0	0	0	0	11	0	11
OG0001198	0	0	0	0	11	0	11
OG0001199	0	0	0	0	11	0	11
OG0001200	0	0	0	0	11	0	11
OG0001201	2	2	1	1	2	2	10
OG0001202	1	3	2	2	1	1	10
OG0001203	2	2	1	2	1	2	10
OG0001204	2	1	2	2	1	2	10
OG0001205	1	2	2	2	1	2	10
OG0001206	1	2	2	1	2	2	10
OG0001207	2	2	1	1	2	2	10
OG0001208	2	1	2	2	1	2	10
OG0001209	2	1	1	3	1	2	10
OG0001210	1	2	1	3	1	2	10
OG0001211	1	2	2	1	2	2	10
OG0001212	2	4	1	1	1	1	10
OG0001213	1	2	1	3	2	1	10
OG0001214	2	2	1	1	2	2	10
OG0001215	2	1	2	1	2	2	10
OG0001216	1	1	2	2	2	2	10
OG0001217	2	2	1	2	2	1	10
OG0001218	3	2	1	2	1	1	10
OG0001219	2	4	2	1	1	0	10
OG0001220	2	1	1	1	1	4	10
OG0001221	3	1	2	1	1	2	10
OG0001222	2	1	2	2	1	2	10
OG0001223	1	4	2	1	1	1	10
OG0001224	5	1	1	1	1	1	10
OG0001225	1	1	2	1	3	2	10
OG0001226	1	1	1	1	5	1	10
OG0001227	1	2	2	1	2	2	10
OG0001228	3	2	1	1	1	2	10
OG0001229	1	1	3	1	2	2	10
OG0001230	2	2	1	2	2	1	10
OG0001231	2	2	2	1	1	2	10
OG0001232	1	1	1	1	1	5	10
OG0001233	2	2	2	1	1	2	10
OG0001234	2	1	2	1	2	2	10
OG0001235	3	1	2	1	1	2	10
OG0001236	2	2	1	2	1	2	10
OG0001237	4	1	1	1	2	1	10
OG0001238	1	2	2	1	2	2	10
OG0001239	3	1	2	1	1	2	10
OG0001240	1	1	1	1	5	1	10
OG0001241	1	1	2	2	2	2	10
OG0001242	1	1	1	1	5	1	10
OG0001243	1	1	2	2	2	2	10
OG0001244	1	2	4	0	1	2	10
OG0001245	4	1	1	2	1	1	10
OG0001246	1	2	2	1	2	2	10
OG0001247	2	2	2	1	1	2	10
OG0001248	2	2	1	3	1	1	10
OG0001249	4	2	1	1	0	2	10
OG0001250	2	1	1	2	2	2	10
OG0001251	2	1	2	1	2	2	10
OG0001252	5	1	1	1	1	1	10
OG0001253	2	2	1	2	1	2	10
OG0001254	1	2	2	1	3	1	10
OG0001255	3	2	1	1	2	1	10
OG0001256	2	2	2	2	1	1	10
OG0001257	2	1	2	1	2	2	10
OG0001258	1	2	2	1	2	2	10
OG0001259	3	1	3	1	1	1	10
OG0001260	1	1	3	1	2	2	10
OG0001261	1	2	2	1	2	2	10
OG0001262	1	1	2	2	2	2	10
OG0001263	1	3	1	2	2	1	10
OG0001264	1	1	2	1	3	2	10
OG0001265	1	1	2	2	2	2	10
OG0001266	1	2	3	1	1	2	10
OG0001267	2	1	2	1	1	3	10
OG0001268	1	2	2	2	1	2	10
OG0001269	1	2	1	2	2	2	10
OG0001270	1	1	3	1	1	3	10
OG0001271	5	1	1	1	1	1	10
OG0001272	1	2	2	1	2	2	10
OG0001273	6	1	1	0	1	1	10
OG0001274	10	0	0	0	0	0	10
OG0001275	1	3	2	2	1	1	10
OG0001276	2	0	1	2	4	1	10
OG0001277	2	2	1	1	2	2	10
OG0001278	2	2	2	1	1	2	10
OG0001279	1	2	2	1	2	2	10
OG0001280	2	1	2	1	2	2	10
OG0001281	1	2	2	2	1	2	10
OG0001282	1	1	2	2	2	2	10
OG0001283	3	2	2	1	1	1	10
OG0001284	10	0	0	0	0	0	10
OG0001285	3	2	1	1	2	1	10
OG0001286	1	2	2	2	2	1	10
OG0001287	1	2	1	2	3	1	10
OG0001288	2	1	2	2	2	1	10
OG0001289	2	2	2	1	2	1	10
OG0001290	1	1	2	2	2	2	10
OG0001291	1	2	2	2	2	1	10
OG0001292	5	1	1	1	1	1	10
OG0001293	2	1	1	1	4	1	10
OG0001294	4	1	1	1	1	2	10
OG0001295	1	1	2	2	2	2	10
OG0001296	10	0	0	0	0	0	10
OG0001297	1	2	2	2	1	2	10
OG0001298	2	3	1	1	2	1	10
OG0001299	2	1	2	1	2	2	10
OG0001300	3	1	2	1	2	1	10
OG0001301	10	0	0	0	0	0	10
OG0001302	2	1	2	1	2	2	10
OG0001303	1	1	2	2	2	2	10
OG0001304	10	0	0	0	0	0	10
OG0001305	1	3	2	1	2	1	10
OG0001306	10	0	0	0	0	0	10
OG0001307	3	1	1	1	3	1	10
OG0001308	3	1	2	1	2	1	10
OG0001309	2	2	1	2	2	1	10
OG0001310	3	1	1	3	1	1	10
OG0001311	2	2	2	1	1	2	10
OG0001312	5	1	1	1	1	1	10
OG0001313	3	1	2	1	2	1	10
OG0001314	1	1	2	2	2	2	10
OG0001315	1	3	2	1	1	2	10
OG0001316	5	2	1	1	0	1	10
OG0001317	2	1	2	1	2	2	10
OG0001318	2	2	1	1	2	2	10
OG0001319	10	0	0	0	0	0	10
OG0001320	1	2	2	1	2	2	10
OG0001321	10	0	0	0	0	0	10
OG0001322	10	0	0	0	0	0	10
OG0001323	1	2	2	1	2	2	10
OG0001324	2	1	2	2	1	2	10
OG0001325	1	1	2	2	2	2	10
OG0001326	1	2	0	5	2	0	10
OG0001327	10	0	0	0	0	0	10
OG0001328	2	2	2	0	2	2	10
OG0001329	1	3	2	1	1	2	10
OG0001330	1	3	1	2	2	1	10
OG0001331	1	2	2	1	2	2	10
OG0001332	10	0	0	0	0	0	10
OG0001333	10	0	0	0	0	0	10
OG0001334	2	2	2	1	1	2	10
OG0001335	1	1	2	2	2	2	10
OG0001336	1	2	2	1	2	2	10
OG0001337	10	0	0	0	0	0	10
OG0001338	2	1	2	2	1	2	10
OG0001339	2	2	1	1	2	2	10
OG0001340	10	0	0	0	0	0	10
OG0001341	3	1	1	2	2	1	10
OG0001342	1	2	1	2	2	2	10
OG0001343	1	3	2	1	2	1	10
OG0001344	2	2	2	0	2	2	10
OG0001345	1	1	2	2	2	2	10
OG0001346	2	1	2	1	2	2	10
OG0001347	3	2	1	1	2	1	10
OG0001348	1	3	2	1	1	2	10
OG0001349	2	2	2	1	2	1	10
OG0001350	1	2	2	1	2	2	10
OG0001351	1	2	2	1	2	2	10
OG0001352	8	1	0	0	1	0	10
OG0001353	2	2	1	2	1	2	10
OG0001354	4	2	1	1	1	1	10
OG0001355	10	0	0	0	0	0	10
OG0001356	10	0	0	0	0	0	10
OG0001357	5	2	1	0	1	1	10
OG0001358	2	2	1	2	2	1	10
OG0001359	2	1	2	2	1	2	10
OG0001360	1	1	2	2	2	2	10
OG0001361	2	2	2	2	1	1	10
OG0001362	2	2	1	1	2	2	10
OG0001363	1	1	2	2	2	2	10
OG0001364	2	1	1	2	2	2	10
OG0001365	2	1	2	2	2	1	10
OG0001366	1	2	2	2	1	2	10
OG0001367	2	2	2	2	1	1	10
OG0001368	1	2	1	2	2	2	10
OG0001369	2	2	3	1	1	1	10
OG0001370	2	1	3	1	1	2	10
OG0001371	1	2	2	1	2	2	10
OG0001372	2	1	2	2	1	2	10
